time,cpu_usage
1970-01-01 12:15:00,0.8592681884765625
1970-01-01 12:20:00,0.9034051895141602
1970-01-01 12:25:00,0.7264394760131836
1970-01-01 12:30:00,0.7459020614624023
1970-01-01 12:35:00,1.0293645858764648
1970-01-01 12:40:00,1.4258718490600586
1970-01-01 12:45:00,1.2489585876464844
1970-01-01 12:50:00,1.2889833450317383
1970-01-01 12:55:00,0.9216089248657227
1970-01-01 13:00:00,1.0100374221801758
1970-01-01 13:05:00,0.7473354339599609
1970-01-01 13:10:00,0.6334323883056641
1970-01-01 13:15:00,0.8642692565917969
1970-01-01 13:20:00,0.8009023666381836
1970-01-01 13:25:00,0.8948144912719727
1970-01-01 13:30:00,1.0358848571777344
1970-01-01 13:35:00,1.2380752563476562
1970-01-01 13:40:00,1.3683900833129883
1970-01-01 13:45:00,1.229741096496582
1970-01-01 13:50:00,1.1382884979248047
1970-01-01 13:55:00,1.2271051406860352
1970-01-01 14:00:00,1.3140687942504883
1970-01-01 14:05:00,0.9791650772094727
1970-01-01 14:10:00,0.7476215362548828
1970-01-01 14:15:00,1.1025056838989258
1970-01-01 14:20:00,1.2820014953613281
1970-01-01 14:25:00,1.376307487487793
1970-01-01 14:30:00,0.9618501663208008
1970-01-01 14:35:00,1.3215761184692383
1970-01-01 14:40:00,1.2782878875732422
1970-01-01 14:45:00,1.6306171417236328
1970-01-01 14:50:00,1.2991724014282227
1970-01-01 14:55:00,1.4836616516113281
1970-01-01 15:00:00,1.323655128479004
1970-01-01 15:05:00,1.28717041015625
1970-01-01 15:10:00,1.429072380065918
1970-01-01 15:15:00,1.3568716049194336
1970-01-01 15:20:00,1.3215036392211914
1970-01-01 15:25:00,1.4075584411621094
1970-01-01 15:30:00,1.4311027526855469
1970-01-01 15:35:00,1.068791389465332
1970-01-01 15:40:00,1.2390127182006836
1970-01-01 15:45:00,1.0733699798583984
1970-01-01 15:50:00,1.038487434387207
1970-01-01 15:55:00,1.3035783767700195
1970-01-01 16:00:00,0.9141483306884766
1970-01-01 16:05:00,0.9711437225341797
1970-01-01 16:10:00,0.9906244277954102
1970-01-01 16:15:00,1.2873592376708984
1970-01-01 16:20:00,1.3945541381835938
1970-01-01 16:25:00,1.3145103454589844
1970-01-01 16:30:00,1.0083990097045898
1970-01-01 16:35:00,1.0926704406738281
1970-01-01 16:40:00,0.8060932159423828
1970-01-01 16:45:00,0.8275928497314453
1970-01-01 16:50:00,0.9280548095703125
1970-01-01 16:55:00,0.8468074798583984
1970-01-01 17:00:00,0.9409580230712891
1970-01-01 17:05:00,0.9551734924316406
1970-01-01 17:10:00,1.040980339050293
1970-01-01 17:15:00,1.1099376678466797
1970-01-01 17:20:00,1.2602643966674805
1970-01-01 17:25:00,1.0509214401245117
1970-01-01 17:30:00,0.92205810546875
1970-01-01 17:35:00,0.8688411712646484
1970-01-01 17:40:00,0.918309211730957
1970-01-01 17:45:00,0.9166679382324219
1970-01-01 17:50:00,0.9809837341308594
1970-01-01 17:55:00,0.9519567489624023
1970-01-01 18:00:00,0.8804302215576172
1970-01-01 18:05:00,0.9547100067138672
1970-01-01 18:10:00,0.6861019134521484
1970-01-01 18:15:00,0.6137800216674805
1970-01-01 18:20:00,0.7685508728027344
1970-01-01 18:25:00,0.8419218063354492
1970-01-01 18:30:00,0.7095365524291992
1970-01-01 18:35:00,0.6407785415649414
1970-01-01 18:40:00,0.8567533493041992
1970-01-01 18:45:00,1.0752849578857422
1970-01-01 18:50:00,1.2950592041015625
1970-01-01 18:55:00,1.182525634765625
1970-01-01 19:00:00,1.1630897521972656
1970-01-01 19:05:00,1.304734230041504
1970-01-01 19:10:00,1.2737760543823242
1970-01-01 19:15:00,1.834890365600586
1970-01-01 19:20:00,1.3092174530029297
1970-01-01 19:25:00,1.2374038696289062
1970-01-01 19:30:00,1.2997894287109375
1970-01-01 19:35:00,1.1969051361083984
1970-01-01 19:40:00,1.301671028137207
1970-01-01 19:45:00,1.7978801727294922
1970-01-01 19:50:00,1.3533782958984375
1970-01-01 19:55:00,1.1447649002075195
1970-01-01 20:00:00,0.8809232711791992
1970-01-01 20:05:00,1.1536026000976562
1970-01-01 20:10:00,0.9766912460327148
1970-01-01 20:15:00,0.9525938034057617
1970-01-01 20:20:00,0.8382759094238281
1970-01-01 20:25:00,0.9936561584472656
1970-01-01 20:30:00,0.9745931625366211
1970-01-01 20:35:00,1.4095888137817383
1970-01-01 20:40:00,1.3617830276489258
1970-01-01 20:45:00,0.8025188446044922
1970-01-01 20:50:00,1.1920738220214844
1970-01-01 20:55:00,1.370478630065918
1970-01-01 21:00:00,1.296219825744629
1970-01-01 21:05:00,1.3729591369628906
1970-01-01 21:10:00,1.205552101135254
1970-01-01 21:15:00,1.764378547668457
1970-01-01 21:20:00,1.9357261657714844
1970-01-01 21:25:00,2.6272192001342773
1970-01-01 21:30:00,2.67824649810791
1970-01-01 21:35:00,3.0295724868774414
1970-01-01 21:40:00,2.6315507888793945
1970-01-01 21:45:00,2.7928762435913086
1970-01-01 21:50:00,2.7897024154663086
1970-01-01 21:55:00,2.946125030517578
1970-01-01 22:00:00,4.140340805053711
1970-01-01 22:05:00,4.529696464538574
1970-01-01 22:10:00,3.97019100189209
1970-01-01 22:15:00,3.288111686706543
1970-01-01 22:20:00,4.320566177368164
1970-01-01 22:25:00,4.0061492919921875
1970-01-01 22:30:00,4.119948387145996
1970-01-01 22:35:00,4.765313148498535
1970-01-01 22:40:00,4.458976745605469
1970-01-01 22:45:00,4.661796569824219
1970-01-01 22:50:00,4.4039506912231445
1970-01-01 22:55:00,4.604802131652832
1970-01-01 23:00:00,2.620840072631836
1970-01-01 23:05:00,1.4055147171020508
1970-01-01 23:10:00,3.498676300048828
1970-01-01 23:15:00,4.402231216430664
1970-01-01 23:20:00,2.2217512130737305
1970-01-01 23:25:00,1.5932340621948242
1970-01-01 23:30:00,4.089460372924805
1970-01-01 23:35:00,4.090822219848633
1970-01-01 23:40:00,3.3154306411743164
1970-01-01 23:45:00,3.619029998779297
1970-01-01 23:50:00,4.1416730880737305
1970-01-01 23:55:00,4.359167098999023
1970-01-02 00:00:00,4.835027694702148
1970-01-02 00:05:00,4.174760818481445
1970-01-02 00:10:00,3.1829776763916016
1970-01-02 00:15:00,2.9643640518188477
1970-01-02 00:20:00,3.496321678161621
1970-01-02 00:25:00,3.348170280456543
1970-01-02 00:30:00,3.0094871520996094
1970-01-02 00:35:00,2.953707695007324
1970-01-02 00:40:00,2.9279050827026367
1970-01-02 00:45:00,3.165257453918457
1970-01-02 00:50:00,2.9732742309570312
1970-01-02 00:55:00,3.0282936096191406
1970-01-02 01:00:00,3.602240562438965
1970-01-02 01:05:00,3.5121707916259766
1970-01-02 01:10:00,3.667116165161133
1970-01-02 01:15:00,3.797506332397461
1970-01-02 01:20:00,3.9205703735351562
1970-01-02 01:25:00,3.6026573181152344
1970-01-02 01:30:00,3.8730344772338867
1970-01-02 01:35:00,4.757370948791504
1970-01-02 01:40:00,3.9948129653930664
1970-01-02 01:45:00,3.8966283798217773
1970-01-02 01:50:00,4.333319664001465
1970-01-02 01:55:00,4.350293159484863
1970-01-02 02:00:00,4.362812042236328
1970-01-02 02:05:00,4.318531036376953
1970-01-02 02:10:00,3.995663642883301
1970-01-02 02:15:00,4.041783332824707
1970-01-02 02:20:00,4.402565956115723
1970-01-02 02:25:00,4.209095001220703
1970-01-02 02:30:00,4.2447919845581055
1970-01-02 02:35:00,4.334375381469727
1970-01-02 02:40:00,4.48420524597168
1970-01-02 02:45:00,4.038033485412598
1970-01-02 02:50:00,4.115509033203125
1970-01-02 02:55:00,4.214677810668945
1970-01-02 03:00:00,4.134594917297363
1970-01-02 03:05:00,4.028806686401367
1970-01-02 03:10:00,3.174363136291504
1970-01-02 03:15:00,2.9687204360961914
1970-01-02 03:20:00,4.1512603759765625
1970-01-02 03:25:00,4.361113548278809
1970-01-02 03:30:00,3.701512336730957
1970-01-02 03:35:00,2.511960983276367
1970-01-02 03:40:00,2.9748363494873047
1970-01-02 03:45:00,3.4832801818847656
1970-01-02 03:50:00,3.7075729370117188
1970-01-02 03:55:00,3.8512277603149414
1970-01-02 04:00:00,4.470328330993652
1970-01-02 04:05:00,4.166069984436035
1970-01-02 04:10:00,4.146968841552734
1970-01-02 04:15:00,4.283656120300293
1970-01-02 04:20:00,4.253479957580566
1970-01-02 04:25:00,4.490579605102539
1970-01-02 04:30:00,4.239084243774414
1970-01-02 04:35:00,3.9559240341186523
1970-01-02 04:40:00,3.4042110443115234
1970-01-02 04:45:00,3.735823631286621
1970-01-02 04:50:00,3.518223762512207
1970-01-02 04:55:00,3.250865936279297
1970-01-02 05:00:00,3.9152650833129883
1970-01-02 05:05:00,3.265852928161621
1970-01-02 05:10:00,2.424152374267578
1970-01-02 05:15:00,2.356032371520996
1970-01-02 05:20:00,2.4025468826293945
1970-01-02 05:25:00,2.171351432800293
1970-01-02 05:30:00,1.8234138488769531
1970-01-02 05:35:00,1.8294858932495117
1970-01-02 05:40:00,1.781050682067871
1970-01-02 05:45:00,2.1675596237182617
1970-01-02 05:50:00,2.2374134063720703
1970-01-02 05:55:00,2.156566619873047
1970-01-02 06:00:00,2.0211362838745117
1970-01-02 06:05:00,2.923281669616699
1970-01-02 06:10:00,2.9109983444213867
1970-01-02 06:15:00,2.201779365539551
1970-01-02 06:20:00,2.589763641357422
1970-01-02 06:25:00,2.8521347045898438
1970-01-02 06:30:00,2.4318151473999023
1970-01-02 06:35:00,1.8404760360717773
1970-01-02 06:40:00,2.104586601257324
1970-01-02 06:45:00,2.2402162551879883
1970-01-02 06:50:00,2.4329261779785156
1970-01-02 06:55:00,2.4956607818603516
1970-01-02 07:00:00,2.25640869140625
1970-01-02 07:05:00,2.114344596862793
1970-01-02 07:10:00,2.295358657836914
1970-01-02 07:15:00,2.353217124938965
1970-01-02 07:20:00,2.4561548233032227
1970-01-02 07:25:00,2.30550479888916
1970-01-02 07:30:00,2.1579065322875977
1970-01-02 07:35:00,2.5488691329956055
1970-01-02 07:40:00,2.7186012268066406
1970-01-02 07:45:00,2.7728700637817383
1970-01-02 07:50:00,4.109938621520996
1970-01-02 07:55:00,2.4791622161865234
1970-01-02 08:00:00,1.4735832214355469
1970-01-02 08:05:00,1.5543251037597656
1970-01-02 08:10:00,1.6608686447143555
1970-01-02 08:15:00,2.0667572021484375
1970-01-02 08:20:00,1.2395124435424805
1970-01-02 08:25:00,0.4686870574951172
1970-01-02 08:30:00,0.44671154022216797
1970-01-02 08:35:00,0.373016357421875
1970-01-02 08:40:00,0.44496917724609375
1970-01-02 08:45:00,0.2725648880004883
1970-01-02 08:50:00,0.3735389709472656
1970-01-02 08:55:00,0.4265584945678711
1970-01-02 09:00:00,0.5810213088989258
1970-01-02 09:05:00,0.6895313262939453
1970-01-02 09:10:00,0.6425933837890625
1970-01-02 09:15:00,0.7168617248535156
1970-01-02 09:20:00,0.5023841857910156
1970-01-02 09:25:00,0.6756076812744141
1970-01-02 09:30:00,0.8753938674926758
1970-01-02 09:35:00,0.606536865234375
1970-01-02 09:40:00,0.68206787109375
1970-01-02 09:45:00,0.8363399505615234
1970-01-02 09:50:00,0.9459323883056641
1970-01-02 09:55:00,1.012618064880371
1970-01-02 10:00:00,0.9688549041748047
1970-01-02 10:05:00,0.9023218154907227
1970-01-02 10:10:00,0.8490428924560547
1970-01-02 10:15:00,1.1850347518920898
1970-01-02 10:20:00,1.430868148803711
1970-01-02 10:25:00,1.6935911178588867
1970-01-02 10:30:00,1.3709487915039062
1970-01-02 10:35:00,1.7637290954589844
1970-01-02 10:40:00,1.8790016174316406
1970-01-02 10:45:00,1.951314926147461
1970-01-02 10:50:00,0.9752435684204102
1970-01-02 10:55:00,0.4370574951171875
1970-01-02 11:00:00,1.6434612274169922
1970-01-02 11:05:00,2.9178409576416016
1970-01-02 11:10:00,2.4805870056152344
1970-01-02 11:15:00,2.030658721923828
1970-01-02 11:20:00,2.273066520690918
1970-01-02 11:25:00,1.6276941299438477
1970-01-02 11:30:00,1.847733497619629
1970-01-02 11:35:00,2.383068084716797
1970-01-02 11:40:00,1.315140724182129
1970-01-02 11:45:00,1.438192367553711
1970-01-02 11:50:00,1.9780569076538086
1970-01-02 11:55:00,1.612492561340332
1970-01-02 12:00:00,1.664811134338379
1970-01-02 12:05:00,1.641845703125
1970-01-02 12:10:00,1.781651496887207
1970-01-02 12:15:00,1.5487966537475586
1970-01-02 12:20:00,1.7585268020629883
1970-01-02 12:25:00,1.8863353729248047
1970-01-02 12:30:00,2.1225814819335938
1970-01-02 12:35:00,1.8784923553466797
1970-01-02 12:40:00,2.0168113708496094
1970-01-02 12:45:00,2.0563011169433594
1970-01-02 12:50:00,1.9277334213256836
1970-01-02 12:55:00,2.0337905883789062
1970-01-02 13:00:00,2.1750011444091797
1970-01-02 13:05:00,1.9637107849121094
1970-01-02 13:10:00,1.8812589645385742
1970-01-02 13:15:00,2.03994083404541
1970-01-02 13:20:00,2.0601015090942383
1970-01-02 13:25:00,2.0137977600097656
1970-01-02 13:30:00,2.305262565612793
1970-01-02 13:35:00,2.7165918350219727
1970-01-02 13:40:00,2.0112438201904297
1970-01-02 13:45:00,1.9183454513549805
1970-01-02 13:50:00,1.923741340637207
1970-01-02 13:55:00,2.651805877685547
1970-01-02 14:00:00,2.732060432434082
1970-01-02 14:05:00,2.900381088256836
1970-01-02 14:10:00,2.8577880859375
1970-01-02 14:15:00,3.0505895614624023
1970-01-02 14:20:00,3.121500015258789
1970-01-02 14:25:00,3.281846046447754
1970-01-02 14:30:00,3.0549745559692383
1970-01-02 14:35:00,2.866908073425293
1970-01-02 14:40:00,2.6744375228881836
1970-01-02 14:45:00,2.9505386352539062
1970-01-02 14:50:00,2.895998954772949
1970-01-02 14:55:00,3.014982223510742
1970-01-02 15:00:00,3.5505571365356445
1970-01-02 15:05:00,3.382699966430664
1970-01-02 15:10:00,3.520230293273926
1970-01-02 15:15:00,3.5999269485473633
1970-01-02 15:20:00,3.9214792251586914
1970-01-02 15:25:00,4.1507673263549805
1970-01-02 15:30:00,4.064459800720215
1970-01-02 15:35:00,3.8680171966552734
1970-01-02 15:40:00,3.7322254180908203
1970-01-02 15:45:00,3.567652702331543
1970-01-02 15:50:00,3.604159355163574
1970-01-02 15:55:00,3.258927345275879
1970-01-02 16:00:00,3.3272829055786133
1970-01-02 16:05:00,3.7218780517578125
1970-01-02 16:10:00,4.006832122802734
1970-01-02 16:15:00,3.3381900787353516
1970-01-02 16:20:00,3.634709358215332
1970-01-02 16:25:00,3.5720911026000977
1970-01-02 16:30:00,2.961465835571289
1970-01-02 16:35:00,3.8623619079589844
1970-01-02 16:40:00,3.429044723510742
1970-01-02 16:45:00,3.792586326599121
1970-01-02 16:50:00,3.944685935974121
1970-01-02 16:55:00,4.035578727722168
1970-01-02 17:00:00,3.8564453125
1970-01-02 17:05:00,3.8107376098632812
1970-01-02 17:10:00,4.024749755859375
1970-01-02 17:15:00,4.112601280212402
1970-01-02 17:20:00,4.007298469543457
1970-01-02 17:25:00,4.001590728759766
1970-01-02 17:30:00,3.8914403915405273
1970-01-02 17:35:00,4.100675582885742
1970-01-02 17:40:00,4.224993705749512
1970-01-02 17:45:00,4.061190605163574
1970-01-02 17:50:00,3.9745616912841797
1970-01-02 17:55:00,3.6350812911987305
1970-01-02 18:00:00,4.143388748168945
1970-01-02 18:05:00,4.197055816650391
1970-01-02 18:10:00,4.1143903732299805
1970-01-02 18:15:00,4.165895462036133
1970-01-02 18:20:00,4.028519630432129
1970-01-02 18:25:00,4.384206771850586
1970-01-02 18:30:00,4.766005516052246
1970-01-02 18:35:00,4.3772783279418945
1970-01-02 18:40:00,4.118773460388184
1970-01-02 18:45:00,4.348980903625488
1970-01-02 18:50:00,4.099211692810059
1970-01-02 18:55:00,4.04871940612793
1970-01-02 19:00:00,4.270761489868164
1970-01-02 19:05:00,4.71296501159668
1970-01-02 19:10:00,4.317196846008301
1970-01-02 19:15:00,4.524012565612793
1970-01-02 19:20:00,4.350983619689941
1970-01-02 19:25:00,3.8592634201049805
1970-01-02 19:30:00,3.80072021484375
1970-01-02 19:35:00,4.096897125244141
1970-01-02 19:40:00,3.7143735885620117
1970-01-02 19:45:00,4.178466796875
1970-01-02 19:50:00,4.136163711547852
1970-01-02 19:55:00,4.127483367919922
1970-01-02 20:00:00,4.3134565353393555
1970-01-02 20:05:00,4.291596412658691
1970-01-02 20:10:00,4.314859390258789
1970-01-02 20:15:00,4.7975921630859375
1970-01-02 20:20:00,4.094274520874023
1970-01-02 20:25:00,4.0506792068481445
1970-01-02 20:30:00,3.660672187805176
1970-01-02 20:35:00,4.494909286499023
1970-01-02 20:40:00,4.064932823181152
1970-01-02 20:45:00,4.157942771911621
1970-01-02 20:50:00,4.3153181076049805
1970-01-02 20:55:00,4.245292663574219
1970-01-02 21:00:00,5.179803848266602
1970-01-02 21:05:00,4.548677444458008
1970-01-02 21:10:00,2.6159019470214844
1970-01-02 21:15:00,2.4039831161499023
1970-01-02 21:20:00,1.4523735046386719
1970-01-02 21:25:00,1.5068731307983398
1970-01-02 21:30:00,1.5224685668945312
1970-01-02 21:35:00,1.4861106872558594
1970-01-02 21:40:00,1.0587577819824219
1970-01-02 21:45:00,0.4946575164794922
1970-01-02 21:50:00,0.9887418746948242
1970-01-02 21:55:00,0.98382568359375
1970-01-02 22:00:00,0.9471778869628906
1970-01-02 22:05:00,1.7066278457641602
1970-01-02 22:10:00,2.5370349884033203
1970-01-02 22:15:00,2.8132896423339844
1970-01-02 22:20:00,3.1313610076904297
1970-01-02 22:25:00,4.093447685241699
1970-01-02 22:30:00,4.843573570251465
1970-01-02 22:35:00,5.299196243286133
1970-01-02 22:40:00,6.5823259353637695
1970-01-02 22:45:00,3.665846824645996
1970-01-02 22:50:00,3.5945348739624023
1970-01-02 22:55:00,3.669375419616699
1970-01-02 23:00:00,2.3558712005615234
1970-01-02 23:05:00,2.3232803344726562
1970-01-02 23:10:00,2.5242786407470703
1970-01-02 23:15:00,2.234236717224121
1970-01-02 23:20:00,2.0114431381225586
1970-01-02 23:25:00,2.2706680297851562
1970-01-02 23:30:00,2.1448659896850586
1970-01-02 23:35:00,1.756072998046875
1970-01-02 23:40:00,1.8744173049926758
1970-01-02 23:45:00,1.9213294982910156
1970-01-02 23:50:00,1.8767595291137695
1970-01-02 23:55:00,1.9577827453613281
1970-01-03 00:00:00,2.4332761764526367
1970-01-03 00:05:00,2.759775161743164
1970-01-03 00:10:00,3.441340446472168
1970-01-03 00:15:00,3.8739776611328125
1970-01-03 00:20:00,4.32944393157959
1970-01-03 00:25:00,4.746112823486328
1970-01-03 00:30:00,4.687762260437012
1970-01-03 00:35:00,4.427774429321289
1970-01-03 00:40:00,4.07398796081543
1970-01-03 00:45:00,4.9585771560668945
1970-01-03 00:50:00,5.158217430114746
1970-01-03 00:55:00,5.505489349365234
1970-01-03 01:00:00,5.372492790222168
1970-01-03 01:05:00,5.370616912841797
1970-01-03 01:10:00,5.4881744384765625
1970-01-03 01:15:00,5.130552291870117
1970-01-03 01:20:00,4.461503028869629
1970-01-03 01:25:00,4.6464948654174805
1970-01-03 01:30:00,4.8021039962768555
1970-01-03 01:35:00,5.01746940612793
1970-01-03 01:40:00,4.946835517883301
1970-01-03 01:45:00,5.245694160461426
1970-01-03 01:50:00,5.345032691955566
1970-01-03 01:55:00,4.582179069519043
1970-01-03 02:00:00,4.6330461502075195
1970-01-03 02:05:00,4.7917585372924805
1970-01-03 02:10:00,4.896442413330078
1970-01-03 02:15:00,5.236248016357422
1970-01-03 02:20:00,5.269885063171387
1970-01-03 02:25:00,5.09544563293457
1970-01-03 02:30:00,5.067615509033203
1970-01-03 02:35:00,4.9069929122924805
1970-01-03 02:40:00,4.748186111450195
1970-01-03 02:45:00,4.925273895263672
1970-01-03 02:50:00,4.474577903747559
1970-01-03 02:55:00,4.817103385925293
1970-01-03 03:00:00,4.657475471496582
1970-01-03 03:05:00,4.595104217529297
1970-01-03 03:10:00,4.364599227905273
1970-01-03 03:15:00,4.181850433349609
1970-01-03 03:20:00,4.307559013366699
1970-01-03 03:25:00,3.972806930541992
1970-01-03 03:30:00,3.1652212142944336
1970-01-03 03:35:00,3.421123504638672
1970-01-03 03:40:00,3.8036298751831055
1970-01-03 03:45:00,3.7083921432495117
1970-01-03 03:50:00,3.6088333129882812
1970-01-03 03:55:00,3.90054988861084
1970-01-03 04:00:00,4.335104942321777
1970-01-03 04:05:00,4.048369407653809
1970-01-03 04:10:00,3.847078323364258
1970-01-03 04:15:00,4.268848419189453
1970-01-03 04:20:00,3.7640933990478516
1970-01-03 04:25:00,3.730487823486328
1970-01-03 04:30:00,3.303093910217285
1970-01-03 04:35:00,3.4579105377197266
1970-01-03 04:40:00,3.8124866485595703
1970-01-03 04:45:00,3.3591394424438477
1970-01-03 04:50:00,3.2874889373779297
1970-01-03 04:55:00,3.732145309448242
1970-01-03 05:00:00,3.6269569396972656
1970-01-03 05:05:00,3.6013755798339844
1970-01-03 05:10:00,3.635981559753418
1970-01-03 05:15:00,3.524407386779785
1970-01-03 05:20:00,3.395956039428711
1970-01-03 05:25:00,3.509592056274414
1970-01-03 05:30:00,3.0676803588867188
1970-01-03 05:35:00,2.8239011764526367
1970-01-03 05:40:00,3.0324764251708984
1970-01-03 05:45:00,3.789095878601074
1970-01-03 05:50:00,4.528847694396973
1970-01-03 05:55:00,3.776348114013672
