time,cpu_cores,job_type
2019-05-02 00:50:00,290.3197021484375,Intermediate Job
2019-05-02 00:55:00,297.74139404296875,Intermediate Job
2019-05-02 01:00:00,377.97821044921875,Intermediate Job
2019-05-02 01:05:00,369.66070556640625,Intermediate Job
2019-05-02 01:10:00,366.14990234375,Intermediate Job
2019-05-02 01:15:00,400.94854736328125,Intermediate Job
2019-05-02 01:20:00,382.2906494140625,Intermediate Job
2019-05-02 01:25:00,349.69525146484375,Intermediate Job
2019-05-02 01:30:00,374.3067626953125,Intermediate Job
2019-05-02 01:35:00,465.22467041015625,Intermediate Job
2019-05-02 01:40:00,396.83807373046875,Intermediate Job
2019-05-02 01:45:00,393.8072509765625,Intermediate Job
2019-05-02 01:50:00,416.59783935546875,Intermediate Job
2019-05-02 01:55:00,422.46185302734375,Intermediate Job
2019-05-02 02:00:00,425.6312255859375,Intermediate Job
2019-05-02 02:05:00,434.31121826171875,Intermediate Job
2019-05-02 02:10:00,388.7891845703125,Intermediate Job
2019-05-02 02:15:00,386.73297119140625,Intermediate Job
2019-05-02 02:20:00,428.27532958984375,Intermediate Job
2019-05-02 02:25:00,410.2529296875,Intermediate Job
2019-05-02 02:30:00,401.59234619140625,Intermediate Job
2019-05-02 02:35:00,413.19085693359375,Intermediate Job
2019-05-02 02:40:00,423.22601318359375,Intermediate Job
2019-05-02 02:45:00,398.53106689453125,Intermediate Job
2019-05-02 02:50:00,408.9508056640625,Intermediate Job
2019-05-02 02:55:00,406.58209228515625,Intermediate Job
2019-05-02 03:00:00,405.69970703125,Intermediate Job
2019-05-02 03:05:00,390.24786376953125,Intermediate Job
2019-05-02 03:10:00,297.02142333984375,Intermediate Job
2019-05-02 03:15:00,290.5098876953125,Intermediate Job
2019-05-02 03:20:00,388.86761474609375,Intermediate Job
2019-05-02 03:25:00,425.05426025390625,Intermediate Job
2019-05-02 03:30:00,348.0159912109375,Intermediate Job
2019-05-02 03:35:00,249.83587646484375,Intermediate Job
2019-05-02 03:40:00,289.65484619140625,Intermediate Job
2019-05-02 03:45:00,356.4072265625,Intermediate Job
2019-05-02 03:50:00,372.5836181640625,Intermediate Job
2019-05-02 03:55:00,400.35107421875,Intermediate Job
2019-05-02 04:00:00,438.78192138671875,Intermediate Job
2019-05-02 04:05:00,413.5860595703125,Intermediate Job
2019-05-02 04:10:00,392.320068359375,Intermediate Job
2019-05-02 04:15:00,405.65631103515625,Intermediate Job
2019-05-02 04:20:00,411.9442138671875,Intermediate Job
2019-05-02 04:25:00,418.72320556640625,Intermediate Job
2019-05-02 04:30:00,405.8349609375,Intermediate Job
2019-05-02 04:35:00,383.6087646484375,Intermediate Job
2019-05-02 04:40:00,327.9273681640625,Intermediate Job
2019-05-02 04:45:00,365.4354248046875,Intermediate Job
2019-05-02 04:50:00,342.84295654296875,Intermediate Job
2019-05-02 04:55:00,324.53594970703125,Intermediate Job
2019-05-02 05:00:00,385.83465576171875,Intermediate Job
2019-05-02 05:05:00,345.1380615234375,Intermediate Job
2019-05-02 05:10:00,270.51446533203125,Intermediate Job
2019-05-02 05:15:00,265.6707763671875,Intermediate Job
2019-05-02 05:20:00,270.04193115234375,Intermediate Job
2019-05-02 05:25:00,247.7794189453125,Intermediate Job
2019-05-02 05:30:00,225.21160888671875,Intermediate Job
2019-05-02 05:35:00,214.6917724609375,Intermediate Job
2019-05-02 05:40:00,199.7344970703125,Intermediate Job
2019-05-02 05:45:00,225.2823486328125,Intermediate Job
2019-05-02 05:50:00,227.46844482421875,Intermediate Job
2019-05-02 05:55:00,250.07080078125,Intermediate Job
2019-05-02 06:00:00,249.28436279296875,Intermediate Job
2019-05-02 06:05:00,291.54840087890625,Intermediate Job
